Time_Index,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NENGREST_natural_gas_fired_combined_cycle_1,NENGREST_natural_gas_fired_combined_cycle_2,NENGREST_natural_gas_fired_combustion_turbine_1,NENGREST_natural_gas_fired_combustion_turbine_2,NENGREST_natural_gas_steam_turbine_1,NENGREST_nuclear_1,NENGREST_offshore_wind_turbine_1,NENGREST_onshore_wind_turbine_1,NENGREST_small_hydroelectric_1,NENGREST_solar_photovoltaic_1,NENG_CT_biomass_1,NENG_CT_conventional_hydroelectric_1,NENG_CT_hydroelectric_pumped_storage_1,NENG_CT_natural_gas_fired_combined_cycle_1,NENG_CT_natural_gas_fired_combined_cycle_2,NENG_CT_natural_gas_fired_combustion_turbine_1,NENG_CT_natural_gas_fired_combustion_turbine_2,NENG_CT_nuclear_1,NENG_CT_onshore_wind_turbine_1,NENG_CT_small_hydroelectric_1,NENG_CT_solar_photovoltaic_1,NENG_ME_biomass_1,NENG_ME_conventional_hydroelectric_1,NENG_ME_natural_gas_fired_combined_cycle_1,NENG_ME_natural_gas_fired_combined_cycle_2,NENG_ME_natural_gas_fired_combustion_turbine_1,NENG_ME_onshore_wind_turbine_1,NENG_ME_small_hydroelectric_1,NENG_ME_solar_photovoltaic_1,NENGREST_naturalgas_ccccsavgcf_mid_0,NENGREST_naturalgas_ccavgcf_mid_0,NENGREST_naturalgas_ctavgcf_mid_0,NENGREST_battery_mid_0,NENGREST_naturalgas_ccs100_mid_0,NENGREST_landbasedwind_ltrg1_mid_130_1,NENGREST_utilitypv_losangeles_mid_80_0_2_1,NENGREST_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_CT_naturalgas_ccccsavgcf_mid_0,NENG_CT_naturalgas_ccavgcf_mid_0,NENG_CT_naturalgas_ctavgcf_mid_0,NENG_CT_battery_mid_0,NENG_CT_naturalgas_ccs100_mid_0,NENG_CT_landbasedwind_ltrg1_mid_110_1,NENG_CT_utilitypv_losangeles_mid_80_0_2_1,NENG_CT_offshorewind_otrg3_mid_fixed_1_176_77_1,NENG_ME_naturalgas_ccccsavgcf_mid_0,NENG_ME_naturalgas_ccavgcf_mid_0,NENG_ME_naturalgas_ctavgcf_mid_0,NENG_ME_battery_mid_0,NENG_ME_naturalgas_ccs100_mid_0,NENG_ME_landbasedwind_ltrg1_mid_110_1,NENG_ME_utilitypv_losangeles_mid_100_0_2_1,NENGREST_heat_load_shifting_1,NENG_CT_heat_load_shifting_1,NENG_ME_heat_load_shifting_1,NENGREST_Fusion
282,1.0,0.3813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0637,0.3813,0.0,1.0,0.3115,1.0,1.0,1.0,1.0,1.0,1.0,0.1052,0.3115,0.0,1.0,0.6522,1.0,1.0,1.0,0.032,0.6522,0.0,1.0,1.0,1.0,1.0,1.0,0.145465717,0.0,0.075760752,1.0,1.0,1.0,1.0,1.0,0.135483041,0.0,0.048312046,1.0,1.0,1.0,1.0,1.0,0.053936299,0.0,0.697438376,0.697482547,0.697695035,1.0
283,1.0,0.3811,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0966,0.3811,0.0,1.0,0.3114,1.0,1.0,1.0,1.0,1.0,1.0,0.1811,0.3114,0.0,1.0,0.652,1.0,1.0,1.0,0.0385,0.652,0.0,1.0,1.0,1.0,1.0,1.0,0.220970854,0.0,0.086736053,1.0,1.0,1.0,1.0,1.0,0.217748672,0.0,0.241386145,1.0,1.0,1.0,1.0,1.0,0.080244169,0.0,0.695686322,0.695790142,0.695921986,1.0
284,1.0,0.3809,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0562,0.3809,0.0,1.0,0.3113,1.0,1.0,1.0,1.0,1.0,1.0,0.0426,0.3113,0.0,1.0,0.6519,1.0,1.0,1.0,0.1001,0.6519,0.0,1.0,1.0,1.0,1.0,1.0,0.105599023,0.0,0.196974486,1.0,1.0,1.0,1.0,1.0,0.084181391,0.0,0.571929097,1.0,1.0,1.0,1.0,1.0,0.236160487,0.0,0.679615756,0.679712291,0.679521277,1.0
285,1.0,0.3808,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0558,0.3808,0.0,1.0,0.3111,1.0,1.0,1.0,1.0,1.0,1.0,0.0846,0.3111,0.0,1.0,0.6517,1.0,1.0,1.0,0.121,0.6517,0.0,1.0,1.0,1.0,1.0,1.0,0.106197707,0.0,0.294079006,1.0,1.0,1.0,1.0,1.0,0.112470403,0.0,0.876425147,1.0,1.0,1.0,1.0,1.0,0.277428091,0.0,0.652670372,0.652633806,0.652925532,1.0
286,1.0,0.3806,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.03,0.3806,0.0,1.0,0.311,1.0,1.0,1.0,1.0,1.0,1.0,0.0713,0.311,0.0,1.0,0.6515,1.0,1.0,1.0,0.1342,0.6515,0.0,1.0,1.0,1.0,1.0,1.0,0.035682432,0.0,0.391463429,1.0,1.0,1.0,1.0,1.0,0.095174044,0.0,0.899896622,1.0,1.0,1.0,1.0,1.0,0.329252154,0.0,0.609594007,0.609689021,0.609929078,1.0
287,1.0,0.3805,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0517,0.3805,0.0,1.0,0.3109,1.0,1.0,1.0,1.0,1.0,1.0,0.0696,0.3109,0.0,1.0,0.6513,1.0,1.0,1.0,0.2389,0.6513,0.0,1.0,1.0,1.0,1.0,1.0,0.055853795,0.0,0.549338222,1.0,1.0,1.0,1.0,1.0,0.115338489,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.568365276,0.0,0.552924118,0.552993442,0.552748227,1.0
288,1.0,0.3803,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0534,0.3803,0.0,1.0,0.3108,1.0,1.0,1.0,1.0,1.0,1.0,0.0892,0.3108,0.0,1.0,0.6512,1.0,1.0,1.0,0.2478,0.6512,0.0,1.0,1.0,1.0,1.0,1.0,0.049037419,0.0,0.961796224,1.0,1.0,1.0,1.0,1.0,0.133189738,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.572181284,0.0,0.502235379,0.502221282,0.502216312,1.0
289,1.0,0.3802,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1353,0.3802,0.0,1.0,0.3107,1.0,1.0,1.0,1.0,1.0,1.0,0.2072,0.3107,0.0,1.0,0.651,1.0,1.0,1.0,0.2216,0.651,0.0,1.0,1.0,1.0,1.0,1.0,0.170084938,0.0,0.953303576,1.0,1.0,1.0,1.0,1.0,0.281778336,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.49949947,0.0,0.467919285,0.467738523,0.468085106,1.0
290,1.0,0.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1535,0.38,0.0,1.0,0.3106,1.0,1.0,1.0,1.0,1.0,1.0,0.2397,0.3106,0.0,1.0,0.6508,1.0,1.0,1.0,0.2574,0.6508,0.0,1.0,1.0,1.0,1.0,1.0,0.261222571,0.0,0.981042147,1.0,1.0,1.0,1.0,1.0,0.372100711,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.538811803,0.0,0.44822378,0.448275862,0.448138298,1.0
291,1.0,0.3799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2361,0.3799,0.0,1.0,0.3105,1.0,1.0,1.0,1.0,1.0,1.0,0.2263,0.3105,0.0,1.0,0.6506,1.0,1.0,1.0,0.2832,0.6506,0.0,1.0,1.0,1.0,1.0,1.0,0.322729915,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.40667221,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.576628089,0.0,0.439221846,0.439179183,0.43927305,1.0
292,1.0,0.3797,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2747,0.3797,0.0,1.0,0.3104,1.0,1.0,1.0,1.0,1.0,1.0,0.1432,0.3104,0.0,1.0,0.6505,1.0,1.0,1.0,0.2605,0.6505,0.0,1.0,1.0,1.0,1.0,1.0,0.263423473,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.319662035,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.533195674,0.0,0.436019816,0.436005923,0.436170213,1.0
293,1.0,0.3796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2275,0.3796,0.0,1.0,0.3103,1.0,1.0,1.0,1.0,1.0,1.0,0.1127,0.3103,0.0,1.0,0.6503,1.0,1.0,1.0,0.2039,0.6503,0.0,1.0,1.0,1.0,1.0,1.0,0.178422123,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.264479518,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.481517255,0.0,0.447559207,0.44764121,0.447251773,1.0
294,1.0,0.3794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1815,0.3794,0.0,1.0,0.3102,1.0,1.0,1.0,1.0,1.0,1.0,0.1903,0.3102,0.0,1.0,0.6501,1.0,1.0,1.0,0.2105,0.6501,0.0,1.0,1.0,1.0,1.0,1.0,0.2145897,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.284821928,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.494110167,0.0,0.487010633,0.486989634,0.48714539,1.0
295,1.0,0.3793,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2567,0.3793,0.0,1.0,0.31,1.0,1.0,1.0,1.0,1.0,1.0,0.1807,0.31,0.0,1.0,0.6499,1.0,1.0,1.0,0.2406,0.6499,0.0,1.0,1.0,1.0,1.0,1.0,0.375197649,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.303391635,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.480849266,0.0,0.561563557,0.561667019,0.561613475,1.0
296,1.0,0.3791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2621,0.3791,0.0,1.0,0.3099,1.0,1.0,1.0,1.0,1.0,1.0,0.1474,0.3099,0.0,1.0,0.6498,1.0,1.0,1.0,0.3488,0.6498,0.0,1.0,1.0,1.0,1.0,1.0,0.397743911,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.236991867,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.618304014,0.0,0.612131464,0.612016078,0.61214539,1.0
297,1.0,0.379,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3502,0.379,0.0,1.0,0.3098,1.0,1.0,1.0,1.0,1.0,1.0,0.1199,0.3098,0.0,1.0,0.6496,1.0,1.0,1.0,0.4766,0.6496,0.0,1.0,1.0,1.0,1.0,1.0,0.457231224,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.208644316,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.767292142,0.0,0.627718705,0.627670827,0.628102837,1.0
298,1.0,0.3788,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2171,0.3788,0.003,1.0,0.3097,1.0,1.0,1.0,1.0,1.0,1.0,0.0663,0.3097,0.0064,1.0,0.6494,1.0,1.0,1.0,0.5254,0.6494,0.0234,1.0,1.0,1.0,1.0,1.0,0.262761533,0.015014823,1.0,1.0,1.0,1.0,1.0,1.0,0.139995515,0.019250775,1.0,1.0,1.0,1.0,1.0,1.0,0.732001603,0.0,0.637928951,0.637825259,0.63785461,1.0
299,1.0,0.3787,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1692,0.3787,0.0852,1.0,0.3096,1.0,1.0,1.0,1.0,1.0,1.0,0.0985,0.3096,0.116,1.0,0.6492,1.0,1.0,1.0,0.6409,0.6492,0.1406,1.0,1.0,1.0,1.0,1.0,0.166110188,0.148363501,1.0,1.0,1.0,1.0,1.0,1.0,0.178102583,0.191159189,1.0,1.0,1.0,1.0,1.0,1.0,0.821379781,0.064316794,0.644816336,0.644806431,0.644946809,1.0
300,1.0,0.3785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2391,0.3785,0.1324,1.0,0.3095,1.0,1.0,1.0,1.0,1.0,1.0,0.0757,0.3095,0.0999,1.0,0.6491,1.0,1.0,1.0,0.7424,0.6491,0.1415,1.0,1.0,1.0,1.0,1.0,0.210309014,0.1683442,1.0,1.0,1.0,1.0,1.0,1.0,0.127607673,0.076648757,1.0,1.0,1.0,1.0,1.0,1.0,0.865313411,0.137265489,0.647051716,0.646921938,0.647163121,1.0
301,1.0,0.3784,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.197,0.3784,0.1041,1.0,0.3094,1.0,1.0,1.0,1.0,1.0,1.0,0.044,0.3094,0.1202,1.0,0.6489,1.0,1.0,1.0,0.6495,0.6489,0.1945,1.0,1.0,1.0,1.0,1.0,0.201382548,0.202384576,1.0,1.0,1.0,1.0,1.0,1.0,0.09301053,0.157419056,1.0,1.0,1.0,1.0,1.0,1.0,0.735441148,0.156513914,0.642580957,0.642690924,0.642730496,1.0
302,1.0,0.3782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1746,0.3782,0.1276,1.0,0.3093,1.0,1.0,1.0,1.0,1.0,1.0,0.0391,0.3093,0.192,1.0,0.6487,1.0,1.0,1.0,0.5721,0.6487,0.183,1.0,1.0,1.0,1.0,1.0,0.115082055,0.200509071,1.0,1.0,1.0,1.0,1.0,1.0,0.063435324,0.268677115,1.0,1.0,1.0,1.0,1.0,1.0,0.57429713,0.246812478,0.637445626,0.637613708,0.637411348,1.0
303,1.0,0.3781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1467,0.3781,0.1108,1.0,0.3092,1.0,1.0,1.0,1.0,1.0,1.0,0.0169,0.3092,0.1404,1.0,0.6485,1.0,1.0,1.0,0.5835,0.6485,0.1284,1.0,1.0,1.0,1.0,1.0,0.050830528,0.194122791,1.0,1.0,1.0,1.0,1.0,1.0,0.038466357,0.202169389,1.0,1.0,1.0,1.0,1.0,1.0,0.555346072,0.209053099,0.629047849,0.628940131,0.628989362,1.0
304,1.0,0.3779,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1467,0.3779,0.0825,1.0,0.3091,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3091,0.0697,1.0,0.6484,1.0,1.0,1.0,0.5144,0.6484,0.0489,1.0,1.0,1.0,1.0,1.0,0.040021624,0.124319747,1.0,1.0,1.0,1.0,1.0,1.0,0.013936793,0.09972021,1.0,1.0,1.0,1.0,1.0,1.0,0.526749194,0.075820178,0.626147898,0.626189972,0.626329787,1.0
305,1.0,0.3778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1,0.3778,0.0043,1.0,0.3089,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3089,0.0,1.0,0.6482,1.0,1.0,1.0,0.3273,0.6482,0.0,1.0,1.0,1.0,1.0,1.0,0.026508961,0.00296579,1.0,1.0,1.0,1.0,1.0,1.0,0.045524113,2.16e-5,1.0,1.0,1.0,1.0,1.0,1.0,0.439190477,0.00040764,0.645299662,0.645229532,0.645833333,1.0
306,1.0,0.3776,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1319,0.3776,0.0,1.0,0.3088,1.0,1.0,1.0,1.0,1.0,1.0,0.3107,0.3088,0.0,1.0,0.648,1.0,1.0,1.0,0.2613,0.648,0.0,1.0,1.0,1.0,1.0,1.0,0.040535539,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.444163173,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.359936625,0.0,0.673211696,0.67315422,0.673315603,1.0
307,1.0,0.3774,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2064,0.3774,0.0,1.0,0.3087,1.0,1.0,1.0,1.0,1.0,1.0,0.6362,0.3087,0.0,1.0,0.6478,1.0,1.0,1.0,0.2687,0.6478,0.0,1.0,1.0,1.0,1.0,1.0,0.129400522,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.601451337,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.267912865,0.0,0.663303528,0.66342289,0.66356383,1.0
308,1.0,0.3773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3886,0.3773,0.0,1.0,0.3086,1.0,1.0,1.0,1.0,1.0,1.0,0.7526,0.3086,0.0,1.0,0.6477,1.0,1.0,1.0,0.2726,0.6477,0.0,1.0,1.0,1.0,1.0,1.0,0.351908416,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625239611,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.155880705,0.0,0.640949734,0.640786968,0.641400709,1.0
309,1.0,0.3771,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6033,0.3771,0.0,1.0,0.3085,1.0,1.0,1.0,1.0,1.0,1.0,0.9388,0.3085,0.0,1.0,0.6475,1.0,1.0,1.0,0.2797,0.6475,0.0,1.0,1.0,1.0,1.0,1.0,0.631176412,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.845756888,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.108018771,0.0,0.616843886,0.616881743,0.617021277,1.0
310,1.0,0.377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8754,0.377,0.0,1.0,0.3084,1.0,1.0,1.0,1.0,1.0,1.0,0.9627,0.3084,0.0,1.0,0.6473,1.0,1.0,1.0,0.3901,0.6473,0.0,1.0,1.0,1.0,1.0,1.0,0.879908085,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890227377,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.222118244,0.0,0.58421943,0.584302941,0.584219858,1.0
311,1.0,0.3768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9678,0.3768,0.0,1.0,0.3083,1.0,1.0,1.0,1.0,1.0,1.0,0.9676,0.3083,0.0,1.0,0.6471,1.0,1.0,1.0,0.4131,0.6471,0.0,1.0,1.0,1.0,1.0,1.0,0.967607021,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943976939,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.451790184,0.0,0.540840986,0.540723503,0.540780142,1.0
312,1.0,0.3767,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9443,0.3767,0.0,1.0,0.3082,1.0,1.0,1.0,1.0,1.0,1.0,0.9531,0.3082,0.0,1.0,0.647,1.0,1.0,1.0,0.4999,0.647,0.0,1.0,1.0,1.0,1.0,1.0,0.957826316,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.932717502,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.676793516,0.0,0.49679797,0.496720965,0.496897163,1.0
313,1.0,0.3765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9115,0.3765,0.0,1.0,0.3081,1.0,1.0,1.0,1.0,1.0,1.0,0.9641,0.3081,0.0,1.0,0.6468,1.0,1.0,1.0,0.6401,0.6468,0.0,1.0,1.0,1.0,1.0,1.0,0.960236907,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.957852125,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.855455041,0.0,0.461394393,0.461392003,0.46143617,1.0
314,1.0,0.3764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8185,0.3764,0.0,1.0,0.308,1.0,1.0,1.0,1.0,1.0,1.0,0.8945,0.308,0.0,1.0,0.6466,1.0,1.0,1.0,0.7935,0.6466,0.0,1.0,1.0,1.0,1.0,1.0,0.931005359,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.890662432,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.951167703,0.0,0.44000725,0.440025386,0.440159574,1.0
315,1.0,0.3762,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7619,0.3762,0.0,1.0,0.3079,1.0,1.0,1.0,1.0,1.0,1.0,0.9156,0.3079,0.0,1.0,0.6464,1.0,1.0,1.0,0.8589,0.6464,0.0,1.0,1.0,1.0,1.0,1.0,0.931265414,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.843958676,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97099489,0.0,0.429132431,0.429024751,0.429078014,1.0
316,1.0,0.3761,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6855,0.3761,0.0,1.0,0.3077,1.0,1.0,1.0,1.0,1.0,1.0,0.8399,0.3077,0.0,1.0,0.6462,1.0,1.0,1.0,0.9181,0.6462,0.0,1.0,1.0,1.0,1.0,1.0,0.883428454,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.759104848,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.978216827,0.0,0.425084582,0.425005289,0.425088652,1.0
317,1.0,0.3759,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5951,0.3759,0.0,1.0,0.3076,1.0,1.0,1.0,1.0,1.0,1.0,0.6028,0.3076,0.0,1.0,0.6461,1.0,1.0,1.0,0.8885,0.6461,0.0,1.0,1.0,1.0,1.0,1.0,0.786411822,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.582306862,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9763695,0.0,0.428890768,0.428813201,0.429078014,1.0
318,1.0,0.3758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5371,0.3758,0.0,1.0,0.3075,1.0,1.0,1.0,1.0,1.0,1.0,0.239,0.3075,0.0,1.0,0.6459,1.0,1.0,1.0,0.8668,0.6459,0.0,1.0,1.0,1.0,1.0,1.0,0.622321367,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.336476386,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.964216471,0.0,0.446834219,0.446795007,0.447251773,1.0
319,1.0,0.3756,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3055,0.3756,0.0,1.0,0.3074,1.0,1.0,1.0,1.0,1.0,1.0,0.0718,0.3074,0.0,1.0,0.6457,1.0,1.0,1.0,0.7868,0.6457,0.0,1.0,1.0,1.0,1.0,1.0,0.322991431,0.0,0.998100519,1.0,1.0,1.0,1.0,1.0,0.104825154,0.0,0.627320707,1.0,1.0,1.0,1.0,1.0,0.957720041,0.0,0.477887869,0.477892955,0.477836879,1.0
320,1.0,0.3755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2784,0.3755,0.0,1.0,0.3073,1.0,1.0,1.0,1.0,1.0,1.0,0.1693,0.3073,0.0,1.0,0.6455,1.0,1.0,1.0,0.7238,0.6455,0.0,1.0,1.0,1.0,1.0,1.0,0.303662419,0.0,0.582226038,1.0,1.0,1.0,1.0,1.0,0.208732933,0.0,0.267903447,1.0,1.0,1.0,1.0,1.0,0.95400095,0.0,0.51099565,0.510894859,0.51108156,1.0
321,1.0,0.3753,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1511,0.3753,0.2499,1.0,0.3072,1.0,1.0,1.0,1.0,1.0,1.0,0.2085,0.3072,0.2267,1.0,0.6454,1.0,1.0,1.0,0.5979,0.6454,0.1634,1.0,1.0,1.0,1.0,1.0,0.196145549,0.44528982,0.352877676,1.0,1.0,1.0,1.0,1.0,0.226760179,0.363116056,0.046648957,1.0,1.0,1.0,1.0,1.0,0.890537918,0.477387875,0.546097148,0.54601227,0.546542553,1.0
322,1.0,0.3752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0525,0.3752,0.4155,1.0,0.3071,1.0,1.0,1.0,1.0,1.0,1.0,0.0463,0.3071,0.3616,1.0,0.6452,1.0,1.0,1.0,0.3628,0.6452,0.3363,1.0,1.0,1.0,1.0,1.0,0.042788792,0.622520924,0.29695043,1.0,1.0,1.0,1.0,1.0,0.053807579,0.52983731,0.026459163,1.0,1.0,1.0,1.0,1.0,0.59047091,0.685063541,0.568511358,0.568648191,0.568705674,1.0
323,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0277,0.375,0.5324,1.0,0.307,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.307,0.4427,1.0,0.645,1.0,1.0,1.0,0.193,0.645,0.4693,1.0,1.0,1.0,1.0,1.0,0.011821246,0.804685712,0.127722979,1.0,1.0,1.0,1.0,1.0,0.0,0.54540956,0.0,1.0,1.0,1.0,1.0,1.0,0.276397079,0.829084218,0.578479942,0.578591073,0.578457447,1.0
324,1.0,0.3749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0068,0.3749,0.4953,1.0,0.3069,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3069,0.4972,1.0,0.6448,1.0,1.0,1.0,0.2813,0.6448,0.5868,1.0,1.0,1.0,1.0,1.0,0.005843355,0.73452425,0.018542565,1.0,1.0,1.0,1.0,1.0,0.0,0.727039814,0.0,1.0,1.0,1.0,1.0,1.0,0.336583614,0.759685516,0.572921701,0.572879205,0.573138298,1.0
325,1.0,0.3747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3747,0.5597,1.0,0.3068,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.3068,0.6758,1.0,0.6447,1.0,1.0,1.0,0.1937,0.6447,0.4678,1.0,1.0,1.0,1.0,1.0,0.000462786,0.848281503,0.0,1.0,1.0,1.0,1.0,1.0,0.013070012,0.975156724,0.01455288,1.0,1.0,1.0,1.0,1.0,0.171790466,0.846579671,0.562107298,0.562090121,0.562056738,1.0
326,1.0,0.3746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0079,0.3746,0.6671,1.0,0.3066,1.0,1.0,1.0,1.0,1.0,1.0,0.0969,0.3066,0.7002,1.0,0.6445,1.0,1.0,1.0,0.0934,0.6445,0.5709,1.0,1.0,1.0,1.0,1.0,0.009797176,0.961847782,0.03989616,1.0,1.0,1.0,1.0,1.0,0.108992383,0.969406962,0.100279853,1.0,1.0,1.0,1.0,1.0,0.038150046,0.815563858,0.547426293,0.547493125,0.547429078,1.0
327,1.0,0.3744,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058,0.3744,0.6148,1.0,0.3065,1.0,1.0,1.0,1.0,1.0,1.0,0.1436,0.3065,0.6275,1.0,0.6443,1.0,1.0,1.0,0.0699,0.6443,0.4689,1.0,1.0,1.0,1.0,1.0,0.057972655,0.908995152,0.111601725,1.0,1.0,1.0,1.0,1.0,0.177566811,0.86101985,0.069866501,1.0,1.0,1.0,1.0,1.0,0.01870211,0.758101702,0.538484775,0.538607997,0.53856383,1.0
328,1.0,0.3742,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.197,0.3742,0.4365,1.0,0.3064,1.0,1.0,1.0,1.0,1.0,1.0,0.4481,0.3064,0.3833,1.0,0.6441,1.0,1.0,1.0,0.0455,0.6441,0.3123,1.0,1.0,1.0,1.0,1.0,0.174912453,0.631457925,0.308525681,1.0,1.0,1.0,1.0,1.0,0.461255193,0.570626676,0.085716754,1.0,1.0,1.0,1.0,1.0,0.049859539,0.57779038,0.538666022,0.538819547,0.53856383,1.0
329,1.0,0.3741,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2843,0.3741,0.195,1.0,0.3063,1.0,1.0,1.0,1.0,1.0,1.0,0.4712,0.3063,0.1751,1.0,0.644,1.0,1.0,1.0,0.0869,0.644,0.1265,1.0,1.0,1.0,1.0,1.0,0.271847159,0.306951433,0.595755696,1.0,1.0,1.0,1.0,1.0,0.478942037,0.354032248,0.223167017,1.0,1.0,1.0,1.0,1.0,0.179660678,0.258644462,0.564342678,0.564417178,0.564716312,1.0
