Constraint,CapRes_1
t8005,1.481160557618796e-6
t8006,1.5999809983419354e-6
t8007,1.6913998949599463e-6
t8008,2.4446446944552357e-6
t8009,3.0463777135250453e-6
t8010,2.8404021398281862e-6
t8011,2.7723210001790336e-6
t8012,2.682175669916323e-6
t8013,2.1473720416118382e-6
t8014,1.9014726861471543e-6
t8015,1.5436887798068986e-6
t8016,1.423253291040011e-6
t8017,1.3385753670508934e-6
t8018,1.3099341947901103e-6
t8019,1.2575448246054784e-6
t8020,1.131237309373861e-6
t8021,1.1357278082901743e-6
t8022,1.1618002034956924e-6
t8023,1.2555453059526997e-6
t8024,1.444522763577328e-6
t8025,1.9371813645462693e-6
t8026,1.875592527551241e-6
t8027,1.480181883006484e-6
t8028,1.4277153566811595e-6
t8029,1.421699145474706e-6
t8030,1.433937202946717e-6
t8031,1.7983157278718963e-6
t8032,1.8848592895794709e-6
t8033,1.8365697974483485e-6
t8034,2.222441252555045e-6
t8035,1.9505973235943877e-6
t8036,1.9283669280415604e-6
t8037,1.8492899412442494e-6
t8038,1.801180926254225e-6
t8039,1.6705021183645981e-6
t8040,1.499956079824347e-6
t8041,1.4027768164318874e-6
t8042,1.3590680789099693e-6
t8043,1.3555379596895699e-6
t8044,1.4543375048487714e-6
t8045,1.475371685288111e-6
t8046,1.615354617752117e-6
t8047,1.6087069021427312e-6
t8048,1.707051337991222e-6
t8049,2.432503840198518e-6
t8050,2.2487311304164203e-6
t8051,1.5758341269325254e-6
t8052,1.542572716610172e-6
t8053,1.528678515691661e-6
t8054,1.5273803938326608e-6
t8055,1.9795030805676705e-6
t8056,2.1750981288206e-6
t8057,2.2788523102440928e-6
t8058,2.4876498063229035e-6
t8059,2.3742862424139985e-6
t8060,2.424445203023688e-6
t8061,2.1760383902522516e-6
t8062,1.905078515252939e-6
t8063,1.3457822835855923e-6
t8064,1.1608720462735556e-6
t8065,1.1340822519303646e-6
t8066,1.1291023384605224e-6
t8067,1.122256986225503e-6
t8068,1.10096934831837e-6
t8069,1.1436129594483268e-6
t8070,1.2065833916197933e-6
t8071,1.5747433161617817e-6
t8072,1.6729457612018467e-6
t8073,2.2947044458356337e-6
t8074,1.6195410864396557e-6
t8075,1.4042489887184996e-6
t8076,1.3345912663778713e-6
t8077,1.4915453814937184e-6
t8078,1.604403558284581e-6
t8079,1.6888446917148522e-6
t8080,2.6489298726866736e-6
t8081,3.872420338044072e-6
t8082,5.5819550475182946e-6
t8083,5.583473620416973e-6
t8084,4.577396450294065e-6
t8085,4.1889289157362815e-6
t8086,4.276375120130007e-6
t8087,3.135068476544986e-6
t8088,2.367610305226183e-6
t8089,2.0375212292527405e-6
t8090,1.810442667718427e-6
t8091,1.9558493257651055e-6
t8092,1.8870418605789791e-6
t8093,1.9642442588509467e-6
t8094,2.380239953738247e-6
t8095,3.4222373079499626e-6
t8096,4.125187051883927e-6
t8097,3.344351521723937e-6
t8098,2.6534802613934485e-6
t8099,2.1011240751871408e-6
t8100,2.0291398648905344e-6
t8101,1.987382183196753e-6
t8102,1.9504886732967246e-6
t8103,1.9747780194064866e-6
t8104,2.8903551362687582e-6
t8105,4.010434511291392e-6
t8106,4.583855998621698e-6
t8107,4.265777602430636e-6
t8108,3.85907338039058e-6
t8109,2.5779804887281524e-6
t8110,2.177964179048356e-6
t8111,1.8158451062300044e-6
t8112,1.6228893431049325e-6
t8113,1.3528998472663567e-6
t8114,1.1637568444504607e-6
t8115,1.1286970623937153e-6
t8116,1.0621099480077578e-6
t8117,1.0442164661620091e-6
t8118,1.0929147585387889e-6
t8119,1.2968305661252532e-6
t8120,1.3612493805296562e-6
t8121,1.556488154627941e-6
t8122,1.783674634785597e-6
t8123,1.2927982229749593e-6
t8124,1.299526840363843e-6
t8125,1.3883282848069048e-6
t8126,1.380177552973244e-6
t8127,1.547362012875131e-6
t8128,2.3487698824410993e-6
t8129,1.967643463843915e-6
t8130,2.198116370449123e-6
t8131,2.177017659308056e-6
t8132,2.0696805578756927e-6
t8133,1.7055442438947134e-6
t8134,1.4851726493081842e-6
t8135,1.2867363431526717e-6
t8136,1.079893565345121e-6
t8137,1.052383703995691e-6
t8138,1.0676657125030068e-6
t8139,1.0612844380792893e-6
t8140,1.0507010267082503e-6
t8141,1.0507323005100767e-6
t8142,1.0934728805326076e-6
t8143,1.3639720352752214e-6
t8144,1.4612931227676235e-6
t8145,1.9260064496077337e-6
t8146,1.4180871540549223e-6
t8147,1.2422989542077378e-6
t8148,1.3371583306983396e-6
t8149,1.4318813474697312e-6
t8150,2.194173064719846e-6
t8151,1.7565617420062517e-6
t8152,2.6219516875318713e-6
t8153,5.248977383829593e-6
t8154,8.073573465920155e-6
t8155,7.716329282502957e-6
t8156,7.78716064036396e-6
t8157,7.302591949879312e-6
t8158,5.903282652438381e-6
t8159,4.0422749831259765e-6
t8160,2.639102254095823e-6
t8161,2.1324036632770733e-6
t8162,1.8466091379810787e-6
t8163,1.7704658904237216e-6
t8164,1.7650236252723847e-6
t8165,1.869412391277392e-6
t8166,2.1660736099686497e-6
t8167,3.26064299999221e-6
t8168,3.2780168226438124e-6
t8169,4.309345633147829e-6
t8170,3.4030925986364492e-6
t8171,2.5094956350747034e-6
t8172,2.3842651180373483e-6
t8173,2.51868851360882e-6
t8174,2.991442257038655e-6
t8175,3.5512866338769636e-6
t8176,4.5619199365311614e-6
t8177,4.760726159892863e-6
t8178,4.715739658763732e-6
t8179,5.232614605332634e-6
t8180,4.333404952344617e-6
t8181,4.1131286706652805e-6
t8182,3.8060504410773853e-6
t8183,3.1914758311171637e-6
t8184,2.0964756477956913e-6
t8185,1.754663919186768e-6
t8186,1.7089896926756658e-6
t8187,1.6311556689176732e-6
t8188,1.6920159008004753e-6
t8189,1.6958503077857802e-6
t8190,1.5708403501140141e-6
t8191,1.6221555194214815e-6
t8192,1.7087781718497877e-6
t8193,2.0266178235863846e-6
t8194,1.8662554845440665e-6
t8195,2.029617479065272e-6
t8196,2.116619546060818e-6
t8197,2.142944706286712e-6
t8198,2.1210355091181747e-6
t8199,2.0308272581181413e-6
t8200,2.066505789708612e-6
t8201,2.6892113566709468e-6
t8202,2.8813634261050983e-6
t8203,2.7589316813260658e-6
t8204,2.663217489410043e-6
t8205,2.568126572009926e-6
t8206,2.3209657363434046e-6
t8207,1.930868881530402e-6
t8208,1.5704931624568593e-6
t8209,1.3078791502312251e-6
t8210,1.1000397302812812e-6
t8211,1.073364851731603e-6
t8212,1.052640592178916e-6
t8213,1.1072444370489404e-6
t8214,1.093859327561439e-6
t8215,1.1869256464163195e-6
t8216,1.2077745209074772e-6
t8217,1.5596917786608044e-6
t8218,1.321381374597139e-6
t8219,1.5637989735925306e-6
t8220,1.5920591499324993e-6
t8221,1.6483892295880617e-6
t8222,1.6589569423117492e-6
t8223,1.993081270627557e-6
t8224,2.4335003085068395e-6
t8225,2.3822061066075168e-6
t8226,2.4645401788884276e-6
t8227,2.5958865873400216e-6
t8228,2.5328444855793723e-6
t8229,2.2975085434199655e-6
t8230,1.5647531471027032e-6
t8231,1.286997156606215e-6
t8232,1.1480580898840218e-6
t8233,1.0733030163074284e-6
t8234,1.0634864088419557e-6
t8235,1.0695251785168997e-6
t8236,1.060415759025053e-6
t8237,1.058044559300072e-6
t8238,1.0932430047699526e-6
t8239,1.2486798693874887e-6
t8240,1.4685281535041624e-6
t8241,1.4545878737868641e-6
t8242,1.485917438677565e-6
t8243,1.6991250203566158e-6
t8244,1.690427391891273e-6
t8245,1.6909207285609685e-6
t8246,1.7222027489718958e-6
t8247,1.8085029103925416e-6
t8248,1.7999819164135011e-6
t8249,2.0730700763826285e-6
t8250,2.1115727682891674e-6
t8251,2.005921310793321e-6
t8252,1.8878568485655318e-6
t8253,1.8184486398707822e-6
t8254,1.507189022663063e-6
t8255,1.275204078900541e-6
t8256,1.1271489315282645e-6
t8257,1.143035621408834e-6
t8258,1.113454049441777e-6
t8259,1.1246433608208634e-6
t8260,1.0972883121320571e-6
t8261,1.127430448753053e-6
t8262,1.3263848215923977e-6
t8263,1.8292549481714533e-6
t8264,2.102750599891676e-6
t8265,2.889045999298436e-6
t8266,2.110041776749738e-6
t8267,1.4240673526690567e-6
t8268,1.238601493360036e-6
t8269,1.18167972055478e-6
t8270,1.3477424570742157e-6
t8271,1.8877418441305861e-6
t8272,2.2258028987040212e-6
t8273,2.9807001171210868e-6
t8274,3.678200158873594e-6
t8275,3.419813316954622e-6
t8276,2.9566678375167304e-6
t8277,2.2279850455331653e-6
t8278,1.782408892220865e-6
t8279,1.4739162364946905e-6
t8280,1.2890630456520637e-6
t8281,1.2711522082845445e-6
t8282,1.2290775632501575e-6
t8283,1.263708159819263e-6
t8284,1.2651208313557164e-6
t8285,1.200407856080574e-6
t8286,1.5137335112628529e-6
t8287,2.0633317930310245e-6
t8288,2.280713912201542e-6
t8289,2.457624183080535e-6
t8290,1.8104465442018566e-6
t8291,1.8011769102668547e-6
t8292,1.8185137430261827e-6
t8293,1.8198521225613837e-6
t8294,1.8200740498098687e-6
t8295,1.8698743021731747e-6
t8296,2.7934958978132264e-6
t8297,4.840749114094078e-6
t8298,4.891033199006759e-6
t8299,4.717030846893914e-6
t8300,4.719125998733663e-6
t8301,4.533861832091805e-6
t8302,2.759223647293424e-6
t8303,2.205231653864419e-6
t8304,1.904322913796128e-6
t8305,1.6987648718890145e-6
t8306,1.6305543200936647e-6
t8307,1.5340436802530785e-6
t8308,1.3676963818128308e-6
t8309,1.334823582812469e-6
t8310,1.4515805168720279e-6
t8311,1.905079841358554e-6
t8312,2.2129310416880634e-6
t8313,2.697606973935462e-6
t8314,1.7658112289431368e-6
t8315,1.68227492561068e-6
t8316,1.5849883720464062e-6
t8317,1.6701718499755598e-6
t8318,1.71398046928546e-6
t8319,1.7991621751982313e-6
t8320,2.6500989260085084e-6
t8321,4.888545573034336e-6
t8322,7.488269430599603e-6
t8323,7.020592613303558e-6
t8324,6.8722999163919284e-6
t8325,6.328909469233039e-6
t8326,5.369661322944531e-6
t8327,3.816086354910043e-6
t8328,2.67691371570271e-6
t8329,2.27266321773109e-6
t8330,2.0195466249247766e-6
t8331,1.798705801391219e-6
t8332,1.877034329705714e-6
t8333,2.0053693704290713e-6
t8334,2.3369561314567956e-6
t8335,2.949371402804427e-6
t8336,3.033731388024798e-6
t8337,3.313513957549271e-6
t8338,1.9764202988902223e-6
t8339,1.7037519127368079e-6
t8340,1.668022879660077e-6
t8341,1.4047694029748714e-6
t8342,1.2548103894020824e-6
t8343,1.4609812737857135e-6
t8344,1.8702747931288727e-6
t8345,2.4030539537375447e-6
t8346,2.2331410927951258e-6
t8347,2.1900808052817593e-6
t8348,2.156183030318905e-6
t8349,2.072563708985092e-6
t8350,1.9834915041518872e-6
t8351,1.8698609270554043e-6
t8352,1.6116168956732647e-6
t8353,1.3617425794212312e-6
t8354,1.288603045360161e-6
t8355,1.2642116230194864e-6
t8356,1.2714543704363601e-6
t8357,1.266582731382509e-6
t8358,1.284981520681321e-6
t8359,1.377440809573145e-6
t8360,1.5827520852291377e-6
t8361,1.6354083419432236e-6
t8362,1.412665613673235e-6
t8363,1.4069947866465428e-6
t8364,1.387483799972285e-6
t8365,1.3788417504791349e-6
t8366,1.3948676171127743e-6
t8367,1.5333468665421167e-6
t8368,2.2453294496276437e-6
t8369,3.5143654237654398e-6
t8370,3.73576500447555e-6
t8371,3.722543765174281e-6
t8372,3.57014866407462e-6
t8373,3.483952375754541e-6
t8374,3.3040775654580984e-6
t8375,2.751655741228567e-6
t8376,2.2857572683634493e-6
t8377,1.9740788892436497e-6
t8378,1.65512981500568e-6
t8379,1.6385625018626502e-6
t8380,1.5159426187776872e-6
t8381,1.3988864039790839e-6
t8382,1.4473257527577397e-6
t8383,1.3545150245767282e-6
t8384,1.4557093659495937e-6
t8385,1.99256066302317e-6
t8386,2.072714357370252e-6
t8387,2.1726044687707206e-6
t8388,2.221600230092303e-6
t8389,2.2198331469246255e-6
t8390,2.3012501800799646e-6
t8391,1.8931453115502193e-6
t8392,1.8983720566263273e-6
t8393,2.2815454224493327e-6
t8394,2.3295801278280185e-6
t8395,2.2649774316065445e-6
t8396,2.240493495983687e-6
t8397,1.9817089775930542e-6
t8398,1.6801227865859487e-6
t8399,1.4327995827251852e-6
t8400,1.2574580755036804e-6
t8401,1.2035849098401944e-6
t8402,1.2012844824343552e-6
t8403,1.200304192373526e-6
t8404,1.2020746892084246e-6
t8405,1.2294615034419607e-6
t8406,1.2437543275682353e-6
t8407,1.3976154193681289e-6
t8408,1.634515922284325e-6
t8409,1.9078175521657664e-6
t8410,1.9912717627426837e-6
t8411,1.785156046672301e-6
t8412,2.0639610914084635e-6
t8413,1.9341764233274047e-6
t8414,2.0796586469473334e-6
t8415,2.63861043567812e-6
t8416,2.679239864699585e-6
t8417,2.627399208028457e-6
t8418,2.9493772862486593e-6
t8419,2.831057427922287e-6
t8420,2.7938566160192495e-6
t8421,2.485836980209324e-6
t8422,1.913809014226153e-6
t8423,1.5432144888221873e-6
t8424,1.7048138631101685e-6
t8425,1.488040689825266e-6
t8426,1.2488233982818705e-6
t8427,1.1753454556558219e-6
t8428,1.1141017306283851e-6
t8429,1.1186065300234284e-6
t8430,1.184734354680993e-6
t8431,1.2638057658565933e-6
t8432,1.4770029943927595e-6
t8433,1.5663672625794664e-6
t8434,1.5143218279627177e-6
t8435,1.4696843949101613e-6
t8436,1.5263635081216757e-6
t8437,1.5225340916111998e-6
t8438,1.518222046936687e-6
t8439,1.4547922551189581e-6
t8440,1.5617795914812488e-6
t8441,2.3857207965633137e-6
t8442,3.017407896648462e-6
t8443,2.782624829809378e-6
t8444,3.0188343193581034e-6
t8445,2.433106031035805e-6
t8446,2.5132577137150173e-6
t8447,2.3230099930829704e-6
t8448,1.887035075959483e-6
t8449,1.3934011854337917e-6
t8450,1.190617876170843e-6
t8451,1.1173009157359079e-6
t8452,1.1758851322526e-6
t8453,1.2074603920184187e-6
t8454,1.2393403073026958e-6
t8455,1.4058726768481215e-6
t8456,1.5870537381702857e-6
t8457,1.7005213160614854e-6
t8458,1.845861360220161e-6
t8459,1.6626101766492836e-6
t8460,1.6775174091474921e-6
t8461,1.5439754447764633e-6
t8462,1.5430897700682923e-6
t8463,1.608726753721161e-6
t8464,1.8013540134840744e-6
t8465,1.6935339064504792e-6
t8466,2.0411458652119404e-6
t8467,1.9453747849207736e-6
t8468,1.883613718148591e-6
t8469,1.8681877031021553e-6
t8470,1.7261768160699919e-6
t8471,1.4432447779138079e-6
t8472,1.2029489532507033e-6
t8473,1.160861850330731e-6
t8474,1.1720254317763046e-6
t8475,1.150825816568068e-6
t8476,1.114858295560207e-6
t8477,1.1394001578531753e-6
t8478,1.3558785198110202e-6
t8479,1.6089046277956141e-6
t8480,1.7189326738671294e-6
t8481,2.3164223048133333e-6
t8482,1.6807472651133308e-6
t8483,1.7881837368012266e-6
t8484,1.6950278509985408e-6
t8485,1.7272063006185453e-6
t8486,1.8696519190020393e-6
t8487,2.2120441449254117e-6
t8488,3.0659538817811578e-6
t8489,4.558683129513516e-6
t8490,5.541629916006873e-6
t8491,5.07579748166287e-6
t8492,4.870821638615885e-6
t8493,4.761684660637507e-6
t8494,4.37441123857977e-6
t8495,3.187494227326864e-6
t8496,2.1410782983351747e-6
t8497,1.653511105388809e-6
t8498,1.2767287801496548e-6
t8499,1.2546425319312895e-6
t8500,1.2011153531258284e-6
t8501,1.201696963078282e-6
t8502,1.2419824589563386e-6
t8503,1.367003120037712e-6
t8504,1.6779795326438166e-6
t8505,1.890293211495424e-6
t8506,1.645464540437166e-6
t8507,1.644201492407009e-6
t8508,1.713548542222683e-6
t8509,1.8899362178893654e-6
t8510,2.0933346527591946e-6
t8511,1.55849590082373e-6
t8512,1.52579521844875e-6
t8513,1.612404135831445e-6
t8514,1.8445569265548467e-6
t8515,1.7045021470954888e-6
t8516,1.6342305109921959e-6
t8517,1.5503998431776499e-6
t8518,1.5196278089579567e-6
t8519,1.334975566332129e-6
t8520,1.0962057615692227e-6
t8521,1.0517152283962782e-6
t8522,1.0310734595408652e-6
t8523,1.0936668767968284e-6
t8524,1.0630341677858691e-6
t8525,1.1526765458189878e-6
t8526,1.145684760604385e-6
t8527,1.1037351754224574e-6
t8528,1.258275784102002e-6
t8529,1.5432428436581196e-6
t8530,1.8159109441833453e-6
t8531,1.8479703968564072e-6
t8532,1.8646768388830227e-6
t8533,1.756307050112541e-6
t8534,1.7432777665846324e-6
t8535,1.850012212495389e-6
t8536,1.949926436123349e-6
t8537,1.6383086248334268e-6
t8538,1.723374237932133e-6
t8539,1.6988982221505583e-6
t8540,1.4990608381140873e-6
t8541,1.5236552584131156e-6
t8542,1.4880921209825735e-6
t8543,1.3414433463522932e-6
t8544,1.1499981369188258e-6
t8545,1.1276531764045599e-6
t8546,1.0841237433256297e-6
t8547,1.0685941988085376e-6
t8548,1.0432507419884868e-6
t8549,1.0956843820294867e-6
t8550,1.1492310628547881e-6
t8551,1.1302379304686449e-6
t8552,1.0912106604603145e-6
t8553,1.1312976505284893e-6
t8554,1.2069654117087424e-6
t8555,1.1268114300996057e-6
t8556,1.0572520582797032e-6
t8557,1.1289003635080424e-6
t8558,1.337452025511934e-6
t8559,1.5204073168903483e-6
t8560,2.3713356365413944e-6
t8561,2.9243864343901527e-6
t8562,3.0930880921086947e-6
t8563,3.1232090294709093e-6
t8564,2.572201175076801e-6
t8565,2.532329323528061e-6
t8566,1.8997497137324427e-6
t8567,1.7179507630495643e-6
t8568,1.8117812632013307e-6
t8569,1.459644451980765e-6
t8570,1.4339455413221517e-6
t8571,1.2285892715731098e-6
t8572,1.1981082368831437e-6
t8573,1.3634198811668974e-6
t8574,1.4592383140584931e-6
t8575,1.5499253721014266e-6
t8576,1.810041128122116e-6
t8577,1.465737457779057e-6
t8578,1.5720049116499327e-6
t8579,1.4759431568267586e-6
t8580,1.5333348917673054e-6
t8581,1.428804452973943e-6
t8582,1.5759214725256358e-6
t8583,1.6616657538099686e-6
t8584,2.411542313655704e-6
t8585,2.6283620154945047e-6
t8586,3.282441062644193e-6
t8587,3.0569354508571473e-6
t8588,2.837518744422703e-6
t8589,2.774595131783688e-6
t8590,2.7206418971082268e-6
t8591,2.686649718790842e-6
t8592,2.12018829692408e-6
t8593,1.7786534300027576e-6
t8594,1.5087799925143293e-6
t8595,1.2710318198283352e-6
t8596,1.2355495268072941e-6
t8597,1.2237489466468133e-6
t8598,1.2565068094337562e-6
t8599,1.3589259671663845e-6
t8600,1.3324013716306545e-6
t8601,1.366394460893203e-6
t8602,1.5374490160529343e-6
t8603,1.6554629183019808e-6
t8604,1.3539935286787333e-6
t8605,1.3952493575905897e-6
t8606,1.5652578579551484e-6
t8607,1.3669283995366655e-6
t8608,1.7460542184391057e-6
t8609,1.616005880973763e-6
t8610,1.5425706562109499e-6
t8611,1.5103942192839185e-6
t8612,1.4949677572187112e-6
t8613,1.4818999579129267e-6
t8614,1.4480554366034825e-6
t8615,1.3394847512205156e-6
t8616,1.2475380911691088e-6
t8617,1.0865344237233667e-6
t8618,1.1031631005308138e-6
t8619,1.0636388443507377e-6
t8620,1.0930465622490312e-6
t8621,1.1045495361284393e-6
t8622,1.2223855667820347e-6
t8623,1.3944496190049836e-6
t8624,1.6151353459037081e-6
t8625,2.1930521767576553e-6
t8626,1.6576576385660976e-6
t8627,1.7383448311115918e-6
t8628,1.7170514538158975e-6
t8629,1.7241099855648582e-6
t8630,1.6991941885626536e-6
t8631,2.1473134271265017e-6
t8632,2.273727656467471e-6
t8633,1.988750376217152e-6
t8634,1.9607791634937345e-6
t8635,1.97428924019992e-6
t8636,2.009336409199903e-6
t8637,2.0438807185109944e-6
t8638,2.1008777683522424e-6
t8639,1.8157192915304061e-6
t8640,1.7442007230677115e-6
t8641,2.154689255753965e-6
t8642,2.1985835983303352e-6
t8643,2.212129567543766e-6
t8644,2.2270209135097694e-6
t8645,2.199753838501537e-6
t8646,1.5030014697764988e-6
t8647,1.5226158937710778e-6
t8648,1.4598895772358845e-6
t8649,1.5168499220872392e-6
t8650,1.6436157052785152e-6
t8651,1.5737100246943519e-6
t8652,1.601315413207875e-6
t8653,1.6084887106227749e-6
t8654,1.6620333598214165e-6
t8655,1.7867401809665531e-6
t8656,1.8236190271032557e-6
t8657,1.9605078788767936e-6
t8658,1.978205079020739e-6
t8659,1.9652048905197636e-6
t8660,1.9640748218928765e-6
t8661,1.7388072798397966e-6
t8662,1.5156161537360591e-6
t8663,1.2741575483478116e-6
t8664,1.1006349819297002e-6
t8665,1.0868217531145626e-6
t8666,1.0726004901637912e-6
t8667,1.0708358883170969e-6
t8668,1.080010998125575e-6
t8669,1.0800449149890125e-6
t8670,1.1042041007570317e-6
t8671,1.1197659019188498e-6
t8672,1.2534998656909097e-6
t8673,1.3805329201446056e-6
t8674,1.2901514317705603e-6
t8675,1.240467143260317e-6
t8676,1.0644401364787852e-6
t8677,1.063853521597109e-6
t8678,1.16376911469659e-6
t8679,1.3240692657601557e-6
t8680,1.427298972751238e-6
t8681,2.1535223987467344e-6
t8682,2.9967419801036564e-6
t8683,2.8682942350026314e-6
t8684,2.8525667211756936e-6
t8685,2.702747984289359e-6
t8686,2.5007981864313183e-6
t8687,2.2855789197342747e-6
t8688,1.8958634976970573e-6
t8689,1.6944701230542692e-6
t8690,1.6116218286967074e-6
t8691,1.5184794932368653e-6
t8692,1.491924725620161e-6
t8693,1.6495514081268146e-6
t8694,1.7870436152460037e-6
t8695,1.8060242866019397e-6
t8696,1.8764359078695872e-6
t8697,2.606028642994753e-6
t8698,2.9962557535371323e-6
t8699,2.787902271579234e-6
t8700,2.6457713718937694e-6
t8701,2.561487630212132e-6
t8702,2.544244639243788e-6
t8703,2.168096728710108e-6
t8704,2.0897409115153593e-6
t8705,2.5329043154109753e-6
t8706,2.5171571371883815e-6
t8707,2.527477776464799e-6
t8708,2.2417593035526256e-6
t8709,1.988693931135239e-6
t8710,2.059107359702065e-6
t8711,1.4821044681858925e-6
t8712,1.4064965933116016e-6
t8713,1.2959409639854388e-6
t8714,1.1190544233366418e-6
t8715,1.0909952538669165e-6
t8716,1.1042485425019276e-6
t8717,1.1711394329290412e-6
t8718,1.0566517054379116e-6
t8719,1.0987243067424528e-6
t8720,1.1521118547418579e-6
t8721,1.3190050238200875e-6
t8722,1.2854281455205828e-6
t8723,1.2375347087394252e-6
t8724,1.2318870445147343e-6
t8725,1.2815920683514534e-6
t8726,1.1792616024267768e-6
t8727,1.207540272567568e-6
t8728,1.383799595544178e-6
t8729,1.5891406620004994e-6
t8730,1.6333667022789682e-6
t8731,1.533569724620444e-6
t8732,1.527361072239304e-6
t8733,1.4875750105651488e-6
t8734,1.4884358159801215e-6
t8735,1.3655929892071262e-6
t8736,1.1473047345681116e-6
t8737,1.1232970822581823e-6
t8738,1.1122676103477265e-6
t8739,1.1282310745253643e-6
t8740,1.1301593201601892e-6
t8741,1.0892935764817016e-6
