Resource,NENGREST_Fusion,Total
Zone,1,0
t5371,113465.77201599014,113465.77201599014
t5372,111226.80910955417,111226.80910955417
t5373,108987.84103895989,108987.84103895989
t5374,106748.87709925744,106748.87709925744
t5375,104509.91296888786,104509.91296888786
t5376,102270.95249837577,102270.95249837577
t5377,100031.99155443221,100031.99155443221
t5378,97793.03058939727,97793.03058939727
t5379,96863.59942539998,96863.59942539998
t5380,96536.7685683823,96536.7685683823
t5381,95670.10803625754,95670.10803625754
t5382,93431.1464669358,93431.1464669358
t5383,94935.4988728334,94935.4988728334
t5384,96439.86839333961,96439.86839333961
t5385,97944.24409822164,97944.24409822164
t5386,99448.62049964954,99448.62049964954
t5387,100952.99532855183,100952.99532855183
t5388,102457.35447207755,102457.35447207755
t5389,103844.231717254,103844.231717254
t5390,103905.99682394741,103905.99682394741
t5391,102591.31779363616,102591.31779363616
t5392,100686.74829015075,100686.74829015075
t5393,98447.78074268236,98447.78074268236
t5394,96208.81268033365,96208.81268033365
t5395,93969.84744281153,93969.84744281153
t5396,91730.87688279158,91730.87688279158
t5397,89491.90115834857,89491.90115834857
t5398,87252.93115688542,87252.93115688542
t5399,85013.96448009188,85013.96448009188
t5400,82774.99985793461,82774.99985793461
t5401,82154.83607475867,82154.83607475867
t5402,83659.19000981361,83659.19000981361
t5403,85163.54240862445,85163.54240862445
t5404,86667.8970060253,86667.8970060253
t5405,88172.25285488403,88172.25285488403
t5406,89676.60302427098,89676.60302427098
t5407,91180.9583917229,91180.9583917229
t5408,92685.32396564596,92685.32396564596
t5409,94189.6944692726,94189.6944692726
t5410,95694.05366883427,95694.05366883427
t5411,97198.40584851665,97198.40584851665
t5412,98702.76025710556,98702.76025710556
t5413,100015.70313847912,100015.70313847912
t5414,98496.97129755231,98496.97129755231
t5415,96258.01017785717,96258.01017785717
t5416,94019.04890667909,94019.04890667909
t5417,91780.08712036743,91780.08712036743
t5418,89541.12095108152,89541.12095108152
t5419,87302.15040429025,87302.15040429025
t5420,85063.17912614056,85063.17912614056
t5421,82824.20759561677,82824.20759561677
t5422,80585.23609319908,80585.23609319908
t5423,78346.26584595881,78346.26584595881
t5424,76107.29629256895,76107.29629256895
t5425,73868.32793204614,73868.32793204614
t5426,71629.36217559753,71629.36217559753
t5427,70778.70434039205,70778.70434039205
t5428,70871.83498509138,70871.83498509138
t5429,71559.72709997927,71559.72709997927
t5430,71850.1704567002,71850.1704567002
t5431,69611.20440735646,69611.20440735646
t5432,68612.59135691772,68612.59135691772
t5433,69087.22774752318,69087.22774752318
t5434,70591.5765160978,70591.5765160978
t5435,72095.92568060145,72095.92568060145
t5436,73600.27472582071,73600.27472582071
t5437,75104.62314127626,75104.62314127626
t5438,75780.93338542515,75780.93338542515
t5439,73545.68940387588,73545.68940387588
t5440,71306.71773917585,71306.71773917585
t5441,69067.75073732773,69067.75073732773
t5442,66828.7760364504,66828.7760364504
t5443,64589.796354868566,64589.796354868566
t5444,62350.81641110712,62350.81641110712
t5445,60111.836576745816,60111.836576745816
t5446,57872.8589556751,57872.8589556751
t5447,55633.883549265105,55633.883549265105
t5448,53394.90976823504,53394.90976823504
t5449,51155.93953831099,51155.93953831099
t5450,48916.97158022681,48916.97158022681
t5451,46678.00411435412,46678.00411435412
t5452,44439.03632196237,44439.03632196237
t5453,42200.06834198671,42200.06834198671
t5454,39961.10415168343,39961.10415168343
t5455,37862.03789921349,37862.03789921349
t5456,39366.38851240989,39366.38851240989
t5457,40870.739450928515,40870.739450928515
t5458,42375.09200064673,42375.09200064673
t5459,43879.44494315533,43879.44494315533
t5460,45383.80095657035,45383.80095657035
t5461,46280.75283690093,46280.75283690093
t5462,46386.371023137355,46386.371023137355
t5463,45077.72645708393,45077.72645708393
t5464,42923.18427158954,42923.18427158954
t5465,40684.22327356431,40684.22327356431
t5466,38445.26157933685,38445.26157933685
t5467,36206.30173413106,36206.30173413106
t5468,33967.33486101971,33967.33486101971
t5469,31728.373272277684,31728.373272277684
t5470,29489.413232989282,29489.413232989282
t5471,27250.459111205062,27250.459111205062
t5472,25011.507946736296,25011.507946736296
t5473,26515.86419637568,26515.86419637568
t5474,28020.22346673948,28020.22346673948
t5475,29524.608928427282,29524.608928427282
t5476,31029.028741139835,31029.028741139835
t5477,32533.449360359504,32533.449360359504
t5478,34037.81655662578,34037.81655662578
t5479,35542.23791541393,35542.23791541393
t5480,37046.66073194625,37046.66073194625
t5481,38551.081869632864,38551.081869632864
t5482,40055.50269300656,40055.50269300656
t5483,41559.92299189783,41559.92299189783
t5484,43064.31309486585,43064.31309486585
t5485,44568.69238957001,44568.69238957001
t5486,44737.04501255865,44737.04501255865
t5487,43357.296314995634,43357.296314995634
t5488,41118.368125844456,41118.368125844456
t5489,38879.40559126439,38879.40559126439
t5490,36640.4343623449,36640.4343623449
t5491,34401.45737314165,34401.45737314165
t5492,32162.483178844825,32162.483178844825
t5493,29923.50315706879,29923.50315706879
t5494,27684.52870247399,27684.52870247399
t5495,25445.56048032901,25445.56048032901
t5496,23206.595422464496,23206.595422464496
t5497,21010.368672839337,21010.368672839337
t5498,19051.05078028615,19051.05078028615
t5499,17243.2648153249,17243.2648153249
t5500,18747.615341496523,18747.615341496523
t5501,20251.970062204742,20251.970062204742
t5502,21756.32243669272,21756.32243669272
t5503,19517.363711657934,19517.363711657934
t5504,17532.417040191358,17532.417040191358
t5505,17842.906724554618,17842.906724554618
t5506,19347.27725299922,19347.27725299922
t5507,20851.629356270452,20851.629356270452
t5508,22356.005073894143,22356.005073894143
t5509,23860.39092814745,23860.39092814745
t5510,25364.803131660316,25364.803131660316
t5511,26869.21532945844,26869.21532945844
t5512,28373.62743107322,28373.62743107322
t5513,29878.011746384826,29878.011746384826
t5514,31382.379513024807,31382.379513024807
t5515,29143.421937688756,29143.421937688756
t5516,26904.459737193803,26904.459737193803
t5517,24665.49374721981,24665.49374721981
t5518,22426.532903369683,22426.532903369683
t5519,20187.575973550436,20187.575973550436
t5520,17948.626951919246,17948.626951919246
t5521,15712.950068866472,15712.950068866472
t5522,16117.206664855117,16117.206664855117
t5523,18006.164620848373,18006.164620848373
t5524,19894.341576381565,19894.341576381565
t5525,21398.049314877077,21398.049314877077
t5526,22647.63223029526,22647.63223029526
t5527,24924.30550108751,24924.30550108751
t5528,27200.982833216534,27200.982833216534
t5529,29477.660351086088,29477.660351086088
t5530,31754.33724179262,31754.33724179262
t5531,34031.01177138746,34031.01177138746
t5532,36307.68428760812,36307.68428760812
t5533,38584.3147796049,38584.3147796049
t5534,40860.93556441256,40860.93556441256
t5535,43137.53095721188,43137.53095721188
t5536,45414.0794711956,45414.0794711956
t5537,47168.09488704399,47168.09488704399
t5538,44929.2585891064,44929.2585891064
t5539,42690.30568084858,42690.30568084858
t5540,40451.34733573174,40451.34733573174
t5541,38212.38245405709,38212.38245405709
t5542,35973.421684240464,35973.421684240464
t5543,33734.46121562889,33734.46121562889
t5544,31495.504111087637,31495.504111087637
t5545,29380.232180389074,29380.232180389074
t5546,28548.528340219415,28548.528340219415
t5547,28678.79941599736,28678.79941599736
t5548,29256.927014723347,29256.927014723347
t5549,29574.204286515644,29574.204286515644
t5550,28714.63682314306,28714.63682314306
t5551,30218.989406791676,30218.989406791676
t5552,31723.36498604078,31723.36498604078
t5553,33227.772987089134,33227.772987089134
t5554,34732.18106615935,34732.18106615935
t5555,36236.55064744374,36236.55064744374
t5556,37740.905431572166,37740.905431572166
t5557,38616.818335256656,38616.818335256656
t5558,39062.82385899442,39062.82385899442
t5559,39576.74517952769,39576.74517952769
t5560,40051.38344810093,40051.38344810093
t5561,41055.84919552956,41055.84919552956
t5562,38816.89695532347,38816.89695532347
t5563,36577.9266371805,36577.9266371805
t5564,34338.951731837595,34338.951731837595
t5565,32099.97646714605,32099.97646714605
t5566,29861.00547659104,29861.00547659104
t5567,27622.03615476141,27622.03615476141
t5568,25383.073016493392,25383.073016493392
t5569,23382.55593660431,23382.55593660431
t5570,22772.249025224497,22772.249025224497
t5571,23235.656738146725,23235.656738146725
t5572,24547.72919547599,24547.72919547599
t5573,25830.853113352405,25830.853113352405
t5574,25668.706727384415,25668.706727384415
t5575,25941.048154423395,25941.048154423395
t5576,27445.407476734552,27445.407476734552
t5577,28949.81920640036,28949.81920640036
t5578,30454.23092520041,30454.23092520041
t5579,31958.642674347146,31958.642674347146
t5580,33463.054199129285,33463.054199129285
t5581,34967.427809970344,34967.427809970344
t5582,36471.795741650734,36471.795741650734
t5583,37976.14820098911,37976.14820098911
t5584,39480.50750533609,39480.50750533609
t5585,40984.859619699564,40984.859619699564
t5586,39367.80847608696,39367.80847608696
t5587,37128.838431324584,37128.838431324584
t5588,34889.86385626221,34889.86385626221
t5589,32650.888900017024,32650.888900017024
t5590,30411.918016249878,30411.918016249878
t5591,28172.949606655224,28172.949606655224
t5592,25933.988008875196,25933.988008875196
t5593,24252.47104233388,24252.47104233388
t5594,24544.698459015137,24544.698459015137
t5595,25691.27713710985,25691.27713710985
t5596,27195.629872287034,27195.629872287034
t5597,28699.9816784311,28699.9816784311
t5598,29351.737216007154,29351.737216007154
t5599,30856.113968567282,30856.113968567282
t5600,32360.52635289709,32360.52635289709
t5601,33864.938819817646,33864.938819817646
t5602,35369.35131921318,35369.35131921318
t5603,36873.76385604903,36873.76385604903
t5604,38378.17630237644,38378.17630237644
t5605,39882.5512357369,39882.5512357369
t5606,41386.925226264626,41386.925226264626
t5607,42891.28035133277,42891.28035133277
t5608,44395.654567271136,44395.654567271136
t5609,45510.010863979005,45510.010863979005
t5610,43271.047545967114,43271.047545967114
t5611,41032.079481332556,41032.079481332556
t5612,38793.106727850434,38793.106727850434
t5613,36554.1338731271,36554.1338731271
t5614,34315.165504892306,34315.165504892306
t5615,32076.202524853044,32076.202524853044
t5616,29837.241122576586,29837.241122576586
t5617,28126.78279604247,28126.78279604247
t5618,28633.548710237497,28633.548710237497
t5619,30137.90127898637,30137.90127898637
t5620,31642.252003472127,31642.252003472127
t5621,33146.60269055019,33146.60269055019
t5622,33689.95562418044,33689.95562418044
t5623,35194.36670435099,35194.36670435099
t5624,36698.77777293732,36698.77777293732
t5625,38203.188777637704,38203.188777637704
t5626,39707.57262693718,39707.57262693718
t5627,41211.950316861825,41211.950316861825
t5628,42716.32954384655,42716.32954384655
t5629,44220.69356758169,44220.69356758169
t5630,45725.0458482869,45725.0458482869
t5631,47229.40987876,47229.40987876
t5632,48733.78086576866,48733.78086576866
t5633,48317.903065256505,48317.903065256505
t5634,46078.933330741595,46078.933330741595
t5635,43839.960581034844,43839.960581034844
t5636,41600.98090422343,41600.98090422343
t5637,39362.00114538544,39362.00114538544
t5638,37123.0273783649,37123.0273783649
t5639,34884.057762037264,34884.057762037264
t5640,32645.090995788378,32645.090995788378
t5641,30518.06816159013,30518.06816159013
t5642,29868.018610873263,29868.018610873263
t5643,30415.331697864003,30415.331697864003
t5644,31785.414871646266,31785.414871646266
t5645,33052.39617401688,33052.39617401688
t5646,33204.20193029239,33204.20193029239
t5647,34708.55330380122,34708.55330380122
t5648,36212.9631344328,36212.9631344328
t5649,37717.373023653476,37717.373023653476
t5650,39221.782854427656,39221.782854427656
t5651,40726.15365094675,40726.15365094675
t5652,42230.50491281686,42230.50491281686
t5653,43734.86769614669,43734.86769614669
t5654,45115.10313886602,45115.10313886602
t5655,44975.0990392675,44975.0990392675
t5656,43123.286320936124,43123.286320936124
t5657,43358.41397649699,43358.41397649699
t5658,41119.44709987657,41119.44709987657
t5659,38880.471889736844,38880.471889736844
t5660,36641.496176141474,36641.496176141474
t5661,34402.520492624186,34402.520492624186
t5662,32163.549780377976,32163.549780377976
t5663,29924.58384528134,29924.58384528134
t5664,27685.618999430713,27685.618999430713
t5665,25446.654906590586,25446.654906590586
t5666,23207.691665493112,23207.691665493112
t5667,20968.730231560618,20968.730231560618
t5668,18901.461474451793,18901.461474451793
t5669,17124.36435705415,17124.36435705415
t5670,15004.626328997134,15004.626328997134
t5671,14132.29926689402,14132.29926689402
t5672,15636.650372174554,15636.650372174554
t5673,17141.007020093457,17141.007020093457
t5674,18645.383413134616,18645.383413134616
t5675,20149.767006703172,20149.767006703172
t5676,21654.178546831317,21654.178546831317
t5677,23158.590074358428,23158.590074358428
t5678,24663.00152946595,24663.00152946595
t5679,26167.41287753684,26167.41287753684
t5680,27671.787901757405,27671.787901757405
t5681,29176.152635575574,29176.152635575574
t5682,26937.192493807754,26937.192493807754
t5683,24698.228055221138,24698.228055221138
t5684,22459.26274532267,22459.26274532267
t5685,20220.293048514483,20220.293048514483
t5686,17981.329138543682,17981.329138543682
t5687,15742.368928703947,15742.368928703947
t5688,13503.41890398913,13503.41890398913
t5689,11264.483396781226,11264.483396781226
t5690,9222.132576146216,9222.132576146216
t5691,7512.800851815745,7512.800851815745
t5692,6756.306344120343,6756.306344120343
t5693,6392.162515524194,6392.162515524194
t5694,5811.9376149719565,5811.9376149719565
t5695,7445.008547162389,7445.008547162389
t5696,9078.157969168755,9078.157969168755
t5697,10711.307835340773,10711.307835340773
t5698,12344.457653546951,12344.457653546951
t5699,13977.60583039735,13977.60583039735
t5700,15610.752536619404,15610.752536619404
t5701,17243.898341813343,17243.898341813343
t5702,18877.04185485297,18877.04185485297
t5703,20510.12016215794,20510.12016215794
t5704,22143.192675725753,22143.192675725753
t5705,23776.176473422765,23776.176473422765
t5706,21537.283175787772,21537.283175787772
t5707,19298.329297651548,19298.329297651548
t5708,17059.367221235178,17059.367221235178
t5709,14820.404068086558,14820.404068086558
t5710,12581.44446007449,12581.44446007449
t5711,10342.484472208846,10342.484472208846
t5712,8103.527389904938,8103.527389904938
t5713,6502.783431675079,6502.783431675079
t5714,6895.275514278424,6895.275514278424
t5715,8174.323332858052,8174.323332858052
t5716,9604.85005785659,9604.85005785659
t5717,10955.659639580703,10955.659639580703
t5718,10287.608419817556,10287.608419817556
t5719,11791.955702776932,11791.955702776932
t5720,13296.327811352661,13296.327811352661
