Segment,1,2,3,4,Total
t227,1.1275743458459987e-5,1.0082904501875824e-5,1.4415264033536385e-5,3.411412360418106e-5,1.1275743458459987e-5
t228,1.1210200173796792e-5,1.0072648596685558e-5,1.4424235044870756e-5,3.401280283593584e-5,1.1210200173796792e-5
t229,1.12555105403554e-5,1.008174969412282e-5,1.4514167730059792e-5,3.434383829013756e-5,1.12555105403554e-5
t230,1.1308533311579595e-5,1.0071999692168985e-5,1.4489141584879474e-5,3.431689837916189e-5,1.1308533311579595e-5
t231,1.1241147987496819e-5,1.0030809305064403e-5,1.4218844595740648e-5,3.410963123141982e-5,1.1241147987496819e-5
t232,1.1187252916850472e-5,9.949507699335435e-6,1.455119222671483e-5,3.160970578208749e-5,1.1187252916850472e-5
t233,1.1195720068567852e-5,1.0145938499933463e-5,1.5156891155438883e-5,3.4240141835916626e-5,1.1195720068567852e-5
t234,1.1274584654615864e-5,1.0048556458174765e-5,1.3780914499872517e-5,3.429783176871843e-5,1.1274584654615864e-5
t235,1.1094099949579206e-5,1.001717109218558e-5,1.3677765027706924e-5,3.403990161625265e-5,1.1094099949579206e-5
t236,1.08107532555757e-5,9.944332176199512e-6,1.3436319067577706e-5,3.367068124765537e-5,1.08107532555757e-5
t237,1.0940554113280742e-5,1.0223057345420042e-5,1.4636264965627733e-5,3.6382342542838114e-5,1.0940554113280742e-5
t238,1.119233186932401e-5,1.0190544995744396e-5,1.4669293153312812e-5,3.6815851441622006e-5,1.119233186932401e-5
t239,1.1185220909188178e-5,9.944206966089959e-6,1.4057454319061534e-5,3.394214374740523e-5,1.1185220909188178e-5
t240,1.1314847883980008e-5,9.84996950112697e-6,1.3839137299127145e-5,3.4244920269468275e-5,1.1314847883980008e-5
t241,1.1215773523987612e-5,9.70489539718133e-6,1.33410068861218e-5,3.414480067196871e-5,1.1215773523987612e-5
t242,1.134148613742106e-5,9.653143248104062e-6,1.3191064267872805e-5,3.428614164363818e-5,1.134148613742106e-5
t243,1.1203893055611752e-5,9.547439336632992e-6,1.2933360864194303e-5,3.158099752489731e-5,1.1203893055611752e-5
t244,1.1395444772139383e-5,9.701196699388517e-6,1.3325475021621366e-5,3.454100288332142e-5,1.1395444772139383e-5
t245,1.1459192126707635e-5,9.755032423890764e-6,1.3487530123850355e-5,3.4446444112170015e-5,1.1459192126707635e-5
t246,1.122224460251116e-5,9.842232544675556e-6,1.3750813445225358e-5,3.4150950137911426e-5,1.122224460251116e-5
t247,1.120606527471919e-5,1.0010768074141358e-5,1.4476533491457865e-5,3.4021858826152655e-5,1.120606527471919e-5
t248,1.1828092004764058e-5,1.0754234543232982e-5,1.660869807364551e-5,5.237208701410841e-5,1.1828092004764058e-5
t249,1.119757009372004e-5,1.0125648208659178e-5,1.5050498888818025e-5,3.4347549702461117e-5,1.119757009372004e-5
t250,1.134065617498022e-5,1.0074925855549009e-5,1.4260082586181101e-5,3.376469596563128e-5,1.134065617498022e-5
t251,1.1131654095972224e-5,1.004235137569706e-5,1.4070513017879164e-5,3.34583916470846e-5,1.1131654095972224e-5
t252,1.1167095551654845e-5,1.0044330262549382e-5,1.4078404760226676e-5,3.360580203465924e-5,1.1167095551654845e-5
t253,1.1205888736238096e-5,1.0033166268364084e-5,1.4037628883818757e-5,3.366152360213589e-5,1.1205888736238096e-5
t254,1.1269506518902823e-5,1.003558425811745e-5,1.4055872250957289e-5,3.373010062078179e-5,1.1269506518902823e-5
t255,1.1366173449800939e-5,1.002647474736206e-5,1.404731316828939e-5,3.383412395194829e-5,1.1366173449800939e-5
t256,1.098180072528729e-5,9.909036422252222e-6,1.4262068899309714e-5,3.1354589629135696e-5,1.098180072528729e-5
t257,1.0966078264058616e-5,1.0048416877615315e-5,1.4617856526453598e-5,3.3764001990900504e-5,1.0966078264058616e-5
t258,1.1722057039658475e-5,1.0857714903412796e-5,1.635822254073801e-5,6.170641671201997e-5,1.1722057039658475e-5
t259,1.1001874874657623e-5,9.99136824960871e-6,1.4112720515299274e-5,3.355158487510091e-5,1.1001874874657623e-5
t260,1.1307540095565765e-5,9.946207898374686e-6,1.4007611551207034e-5,3.293007137813878e-5,1.1307540095565765e-5
t261,1.120353901742557e-5,1.0079774206717723e-5,1.4710150022877274e-5,3.403268689693178e-5,1.120353901742557e-5
t262,1.1372463636960112e-5,1.0052905749941423e-5,1.4541524220200547e-5,3.4601852232108115e-5,1.1372463636960112e-5
t263,1.1439457275354982e-5,9.947368814761298e-6,1.403694619491888e-5,3.427607228402039e-5,1.1439457275354982e-5
t264,1.1304706796289948e-5,9.680687315912608e-6,1.3216028297536411e-5,3.150538629652775e-5,1.1304706796289948e-5
t265,1.1395655255960147e-5,9.551278399729941e-6,1.287550032114978e-5,3.146841817382217e-5,1.1395655255960147e-5
t266,1.1295436516022557e-5,9.419381774403592e-6,1.2613592344970882e-5,3.1322913711689605e-5,1.1295436516022557e-5
t267,1.1371625961862193e-5,9.338490348148686e-6,1.2500839333491939e-5,3.129637366523737e-5,1.1371625961862193e-5
t268,1.1425070379492903e-5,9.311693279853204e-6,1.246134420047978e-5,3.1249064882640756e-5,1.1425070379492903e-5
t269,1.1413812498202235e-5,9.41199864606823e-6,1.258718825797309e-5,3.1235012170467916e-5,1.1413812498202235e-5
t270,1.1441748537882825e-5,9.60169407588414e-6,1.2928064783925895e-5,3.110943973799166e-5,1.1441748537882825e-5
t271,1.1236231068718606e-5,9.814333961596046e-6,1.3602246513194289e-5,3.141967123988113e-5,1.1236231068718606e-5
t272,1.1324483267742525e-5,1.005494881836396e-5,1.4384459630195952e-5,3.386083640481583e-5,1.1324483267742525e-5
t273,1.1299027186681813e-5,1.007876472380087e-5,1.4492332215262832e-5,3.3810010733203446e-5,1.1299027186681813e-5
t274,1.1274879582327874e-5,1.010614230508409e-5,1.4625285234210378e-5,3.384509959579688e-5,1.1274879582327874e-5
t275,1.1256240182711404e-5,1.0141336685617796e-5,1.479330193685244e-5,3.39647915439144e-5,1.1256240182711404e-5
t276,1.1132982365670455e-5,1.0104480584672593e-5,1.4251815240913474e-5,3.345938853895168e-5,1.1132982365670455e-5
t277,1.114233011094205e-5,1.0130185398502577e-5,1.4387165046820017e-5,3.363023307662149e-5,1.114233011094205e-5
t278,1.1182452748940085e-5,1.0140876792666094e-5,1.4447947268321774e-5,3.3747906818188716e-5,1.1182452748940085e-5
t279,1.1168609092124389e-5,1.0118442200602277e-5,1.4349639820007372e-5,3.368322272787238e-5,1.1168609092124389e-5
t280,1.1205116406539532e-5,1.0123475446457843e-5,1.4445729177670127e-5,3.3642332209102554e-5,1.1205116406539532e-5
t281,1.077022070129237e-5,1.0016163386923046e-5,1.3438411217151733e-5,3.366134761888178e-5,1.077022070129237e-5
t282,1.0797439071214062e-5,1.0063434387847009e-5,1.3605227565286355e-5,3.3552136193283864e-5,1.0797439071214062e-5
t283,1.1067457182486114e-5,1.020471732614676e-5,1.3922981569687474e-5,3.6702278301778224e-5,1.1067457182486114e-5
t284,1.1424856387696458e-5,1.0228081336370506e-5,1.3983779076125005e-5,3.734915140163513e-5,1.1424856387696458e-5
t285,1.1289492343292823e-5,1.0265135969361905e-5,1.4729090456493322e-5,3.6609890793112635e-5,1.1289492343292823e-5
t286,1.1347058280604137e-5,1.0143643789616488e-5,1.4142697518626853e-5,3.647137313218424e-5,1.1347058280604137e-5
t287,1.1392369214452438e-5,1.0093274835833238e-5,1.4465276704164657e-5,3.710813561878045e-5,1.1392369214452438e-5
t288,1.149431519372063e-5,9.982535476596656e-6,1.400414240210327e-5,3.7226013833470135e-5,1.149431519372063e-5
t289,1.1587607738904157e-5,9.8756849575971e-6,1.3697401392318891e-5,3.7373224652472124e-5,1.1587607738904157e-5
t290,1.154083489679286e-5,9.669372628703843e-6,1.3212013277106968e-5,3.4645348888283475e-5,1.154083489679286e-5
t291,1.133832839420292e-5,9.57445829128061e-6,1.2988214463876735e-5,3.419296708874172e-5,1.133832839420292e-5
t292,1.1434199615376796e-5,9.576545369610753e-6,1.298750338860539e-5,3.416826542010445e-5,1.1434199615376796e-5
t293,1.1504432452510503e-5,9.653066001819934e-6,1.3177367761090604e-5,3.4277202845474796e-5,1.1504432452510503e-5
t294,1.1566619963574199e-5,9.84397332824012e-6,1.3669830873102281e-5,3.4378547973529164e-5,1.1566619963574199e-5
t295,1.1566219855904441e-5,1.0014030868690009e-5,1.440126521800194e-5,3.415265355321378e-5,1.1566219855904441e-5
t296,1.1339403704651598e-5,1.0092651814062635e-5,1.4797186788840094e-5,3.398703644833044e-5,1.1339403704651598e-5
t297,1.1328072275663641e-5,1.0113243667115607e-5,1.4902912389027286e-5,3.3992589357204386e-5,1.1328072275663641e-5
t298,1.1358089112313745e-5,1.0138204607336538e-5,1.502928906150805e-5,3.4163823355563075e-5,1.1358089112313745e-5
t299,1.1225716057847263e-5,9.987182448154913e-6,1.4705645267766056e-5,3.119350019678314e-5,1.1225716057847263e-5
t300,1.1608179431713816e-5,1.0143050554904487e-5,1.4589250326631228e-5,3.451809457577097e-5,1.1608179431713816e-5
t301,1.1483577426247804e-5,1.006318973916681e-5,1.4256044980163588e-5,3.335220208498301e-5,1.1483577426247804e-5
t302,1.1655999342259096e-5,1.0102040003922156e-5,1.4499418837390105e-5,3.3785963149622146e-5,1.1655999342259096e-5
t303,1.1438724004706074e-5,9.998819698217312e-6,1.4786212799504758e-5,3.0976269645634864e-5,1.1438724004706074e-5
t304,1.1608046353413363e-5,1.0025170064425541e-5,1.4921745273172851e-5,3.120800045886904e-5,1.1608046353413363e-5
t305,1.1541578513186418e-5,1.0065675945734873e-5,1.5210414458581128e-5,3.133268309021781e-5,1.1541578513186418e-5
t306,1.0370064935617194e-5,1.0442274768739206e-5,1.4957302612545329e-5,4.285226717890517e-5,1.0370064935617194e-5
t307,1.1148958993463852e-5,9.851930667557914e-6,1.319499469670979e-5,3.2416266592671505e-5,1.1148958993463852e-5
t308,1.103042142543453e-5,9.840683208904472e-6,1.3130503663282758e-5,3.2454520309594093e-5,1.103042142543453e-5
t309,1.1470303655957308e-5,1.0325135395130578e-5,1.5116878495735826e-5,3.671303613563464e-5,1.1470303655957308e-5
t310,1.1608784036220392e-5,1.029450679351635e-5,1.5059245558392823e-5,3.7096359599166306e-5,1.1608784036220392e-5
t311,1.1344404653823902e-5,9.997627748586199e-6,1.4042962760848975e-5,3.3448305836726464e-5,1.1344404653823902e-5
t312,1.1393336753241404e-5,9.908182226090541e-6,1.3788748977040806e-5,3.359228608516731e-5,1.1393336753241404e-5
t313,1.1440432124866291e-5,9.821225151920372e-6,1.3567585502158554e-5,3.375297867769878e-5,1.1440432124866291e-5
t314,1.150080243759485e-5,9.775978034929327e-6,1.3465019109785888e-5,3.3931053967523346e-5,1.150080243759485e-5
t315,1.1553233214754118e-5,9.755179960864462e-6,1.3442111473837654e-5,3.4071933176777286e-5,1.1553233214754118e-5
t316,1.139105703230266e-5,9.669313587643193e-6,1.3140520408326981e-5,3.353177678669107e-5,1.139105703230266e-5
t317,1.13972701822397e-5,9.691273290538218e-6,1.3197662704552329e-5,3.355823278378385e-5,1.13972701822397e-5
t318,1.138242255365938e-5,9.737374178191182e-6,1.327691403137825e-5,3.342459418742331e-5,1.138242255365938e-5
t319,1.1373198480362079e-5,9.82372329064986e-6,1.3537074060139837e-5,3.330436218897218e-5,1.1373198480362079e-5
t320,1.1370333874015457e-5,9.923782762022444e-6,1.3846830445079095e-5,3.349155727055226e-5,1.1370333874015457e-5
t321,1.132840860691719e-5,1.0044052989467466e-5,1.4038561305821992e-5,3.4535086084926684e-5,1.132840860691719e-5
t322,1.1320763617466579e-5,1.01262208919131e-5,1.4435196961638148e-5,3.43306223437512e-5,1.1320763617466579e-5
t323,1.1364386186264345e-5,1.012382452228246e-5,1.4471551269039282e-5,3.3639273906634584e-5,1.1364386186264345e-5
t324,1.096003461588586e-5,9.637711721401167e-6,1.3354449660406472e-5,2.6740711874172377e-5,1.096003461588586e-5
t325,1.1028599658869605e-5,9.631307408957029e-6,1.3366684087050965e-5,2.6851711116543788e-5,1.1028599658869605e-5
t326,1.0939052109873731e-5,9.577361793484143e-6,1.3077267523550823e-5,2.6593063843493024e-5,1.0939052109873731e-5
t327,1.098252940062875e-5,9.58502683110501e-6,1.3159912736696557e-5,2.6730621992244903e-5,1.098252940062875e-5
t328,1.0984288534873811e-5,9.60821014969016e-6,1.3313111279681038e-5,2.6815393560432843e-5,1.0984288534873811e-5
t329,1.155005383256657e-5,1.0312929289630275e-5,1.517532415827165e-5,3.7194863871697954e-5,1.155005383256657e-5
t330,1.2171284205420312e-5,1.0806306329173568e-5,1.5354635343494455e-5,5.925063208625104e-5,1.2171284205420312e-5
t331,1.1232093583137486e-5,9.870967347003666e-6,1.3076027328899667e-5,3.211196971915246e-5,1.1232093583137486e-5
t332,1.111220689296991e-5,1.0310081402800617e-5,1.501075817007106e-5,3.633526492788413e-5,1.111220689296991e-5
t333,1.1362307373646088e-5,1.0314497906804006e-5,1.5185077284006724e-5,3.678621312097322e-5,1.1362307373646088e-5
t334,1.1471205476862886e-5,1.0294405182779716e-5,1.5145236620384636e-5,3.722324259353162e-5,1.1471205476862886e-5
t335,1.1564357808561662e-5,1.0237370546024388e-5,1.496368620108499e-5,3.729602958815655e-5,1.1564357808561662e-5
t336,1.1465104998032104e-5,1.0124460911941804e-5,1.4347764345631694e-5,3.695376853833188e-5,1.1465104998032104e-5
t337,1.1563407121801314e-5,1.0055002246115347e-5,1.4157721086050552e-5,3.7166148875719074e-5,1.1563407121801314e-5
t338,1.1437871007127648e-5,9.843800158569337e-6,1.365737949821506e-5,3.395511183618414e-5,1.1437871007127648e-5
t339,1.1457850506111643e-5,9.823196497764578e-6,1.3614444239595809e-5,3.3944933217866826e-5,1.1457850506111643e-5
t340,1.1527054958335226e-5,9.835305813499474e-6,1.3686292699496817e-5,3.4107599997679345e-5,1.1527054958335226e-5
t341,1.1433989801329381e-5,9.803471194383037e-6,1.3477957467566259e-5,3.3755510068741324e-5,1.1433989801329381e-5
t342,1.1570660629641987e-5,9.88248346981082e-6,1.3777372916888877e-5,3.418875570835795e-5,1.1570660629641987e-5
t343,1.1350606101835752e-5,9.853072017613705e-6,1.4000089086954134e-5,3.094145224435577e-5,1.1350606101835752e-5
t344,1.1463820786008904e-5,9.958205658062978e-6,1.4470974731001546e-5,3.159444761459405e-5,1.1463820786008904e-5
t345,1.1487056695094508e-5,1.0062117249985462e-5,1.4936667363407121e-5,3.199674501006915e-5,1.1487056695094508e-5
t346,1.099349106866361e-5,9.647629756387174e-6,1.3357095139354068e-5,2.6706772723849362e-5,1.099349106866361e-5
t347,1.09333957775133e-5,9.675459704599607e-6,1.346846717083451e-5,2.666953536641465e-5,1.09333957775133e-5
t348,1.0916235587269557e-5,9.688440476320792e-6,1.3537482274553237e-5,2.66844594909328e-5,1.0916235587269557e-5
t349,1.0971843527906567e-5,9.703800465834314e-6,1.3633308735917753e-5,2.6807513747583184e-5,1.0971843527906567e-5
t350,1.0984589950608393e-5,9.704516653930202e-6,1.3671158391873864e-5,2.689557878010565e-5,1.0984589950608393e-5
t351,1.0874440784233452e-5,9.679549992783535e-6,1.3549407309686792e-5,2.670930062287971e-5,1.0874440784233452e-5
t352,1.0901167281235033e-5,9.699532712936376e-6,1.3693243154203421e-5,2.6787669132890118e-5,1.0901167281235033e-5
t353,1.116020788579114e-5,9.837185111107897e-6,1.3090695262347687e-5,3.0029226679034104e-5,1.116020788579114e-5
t354,1.1429131289081532e-5,1.0302234585204534e-5,1.4271170667227537e-5,3.702074115471605e-5,1.1429131289081532e-5
t355,1.1407409097035556e-5,1.0278688751180804e-5,1.4219345014665299e-5,3.642048067930476e-5,1.1407409097035556e-5
t356,1.1137347483981139e-5,1.0193412805574522e-5,1.3899523102266188e-5,3.583606634947761e-5,1.1137347483981139e-5
t357,1.1275442117670072e-5,1.0054040265254485e-5,1.3608803460866379e-5,3.3273798671630185e-5,1.1275442117670072e-5
t358,1.1338707227594749e-5,1.0357759114055745e-5,1.5463923597379994e-5,3.68637110432335e-5,1.1338707227594749e-5
t359,1.1494126891207355e-5,1.0320245900210848e-5,1.5380703909545586e-5,3.739161486615981e-5,1.1494126891207355e-5
t360,1.1404794767797413e-5,1.0076832216787889e-5,1.4726957191153127e-5,3.4199529493280245e-5,1.1404794767797413e-5
t361,1.1311593291567849e-5,9.985881249291791e-6,1.4275446563521155e-5,3.392442131959464e-5,1.1311593291567849e-5
t362,1.1339220859145635e-5,9.962175859467136e-6,1.4229396009042773e-5,3.40526362407622e-5,1.1339220859145635e-5
t363,1.1342475244956596e-5,9.9527166130173e-6,1.4214943330495972e-5,3.41018902876766e-5,1.1342475244956596e-5
t364,1.1340767098868679e-5,9.952917091788757e-6,1.4219949649725589e-5,3.410425123616107e-5,1.1340767098868679e-5
t365,1.1355390316789927e-5,9.981670923891378e-6,1.4347120814740578e-5,3.4123365027256806e-5,1.1355390316789927e-5
t366,1.1210576489432247e-5,1.0001075347931443e-5,1.4262967238073997e-5,3.364329393719112e-5,1.1210576489432247e-5
t367,1.12999651135934e-5,1.026485330720607e-5,1.5014147524062889e-5,3.674503724655e-5,1.12999651135934e-5
t368,1.1693145633519189e-5,1.0825535547480712e-5,1.6377341605435815e-5,5.029075960598157e-5,1.1693145633519189e-5
t369,1.1622080556136582e-5,1.0179117068670576e-5,1.4076331711333937e-5,3.469339668773387e-5,1.1622080556136582e-5
t370,1.1591489975486285e-5,1.0034142571037605e-5,1.3817689035357505e-5,3.1613986555342564e-5,1.1591489975486285e-5
t371,1.1372349526801456e-5,9.98928088463481e-6,1.3591251730376577e-5,3.110912606082791e-5,1.1372349526801456e-5
t372,1.1416858454388274e-5,9.952570512979699e-6,1.3499884242196068e-5,3.1006241773346326e-5,1.1416858454388274e-5
t373,1.1486253979982258e-5,9.92160510722116e-6,1.3426566271170703e-5,3.1060011668002445e-5,1.1486253979982258e-5
t374,1.1697936233476914e-5,9.946411700682322e-6,1.3523794777747291e-5,3.142144599542346e-5,1.1697936233476914e-5
t375,1.191554025203437e-5,9.98124491328927e-6,1.370557074281086e-5,3.186130800396021e-5,1.191554025203437e-5
t376,1.1311819949872192e-5,1.0078279443161889e-5,1.4577381402407696e-5,3.293902347014277e-5,1.1311819949872192e-5
t377,1.1346895909760209e-5,1.0111577172223632e-5,1.473890030738308e-5,3.277478924353449e-5,1.1346895909760209e-5
t378,1.2743170980463777e-5,1.118690053976467e-5,1.708486421936779e-5,6.674560473346912e-5,1.2743170980463777e-5
t379,1.1718996085195322e-5,1.0211454922770178e-5,1.4421181285749033e-5,3.415400763908271e-5,1.1718996085195322e-5
t380,1.1659218595915576e-5,1.0171377069092944e-5,1.4178714457554508e-5,3.41298713595575e-5,1.1659218595915576e-5
t381,1.1015376577721721e-5,1.0035885610881985e-5,1.4333257974237058e-5,3.205325683623985e-5,1.1015376577721721e-5
t382,1.1589261535683286e-5,1.02892805206917e-5,1.4972115033771908e-5,3.702802255346729e-5,1.1589261535683286e-5
t383,1.1535474697695101e-5,1.0104146244831192e-5,1.486356740667699e-5,3.451751245271974e-5,1.1535474697695101e-5
t384,1.1475148812341418e-5,9.839218534214201e-6,1.4016730923347647e-5,3.164305774705873e-5,1.1475148812341418e-5
t385,1.1494095677996256e-5,9.760983390983248e-6,1.3692084363446496e-5,3.161292736135665e-5,1.1494095677996256e-5
t386,1.1576067404206139e-5,9.707736015146e-6,1.3099948160038748e-5,3.422947143516189e-5,1.1576067404206139e-5
t387,1.1373547841752916e-5,9.649062832908183e-6,1.319451009513617e-5,3.1373052714119446e-5,1.1373547841752916e-5
t388,1.1483702884437257e-5,9.644304487408055e-6,1.3186544896568197e-5,3.145680756092714e-5,1.1483702884437257e-5
t389,1.1515828002550324e-5,9.668287431423656e-6,1.3288212761885303e-5,3.143330604280048e-5,1.1515828002550324e-5
t390,1.148456555137844e-5,9.763252853053968e-6,1.3673726930210926e-5,3.1422236450054576e-5,1.148456555137844e-5
t391,1.1356835314448983e-5,1.0039032017742663e-5,1.4572098430998553e-5,3.3941090994622765e-5,1.1356835314448983e-5
t392,1.1311767345981023e-5,1.0132242573102839e-5,1.499206038911825e-5,3.414432443659638e-5,1.1311767345981023e-5
t393,1.1292892380293886e-5,1.013688303249869e-5,1.505462904057386e-5,3.398737423830697e-5,1.1292892380293886e-5
t394,1.1176942723729905e-5,9.994798602579922e-6,1.4766535057277185e-5,3.1173532702167663e-5,1.1176942723729905e-5
t395,1.1434624733879814e-5,1.0096879647725116e-5,1.443590750042663e-5,3.3408803743046696e-5,1.1434624733879814e-5
t396,1.1289269274948784e-5,1.0078444141783726e-5,1.4287626132966019e-5,3.3090627553502616e-5,1.1289269274948784e-5
t397,1.1396493195115814e-5,1.007161222678647e-5,1.4265060452568984e-5,3.3163398211382706e-5,1.1396493195115814e-5
t398,1.1285787071879903e-5,1.004085219600625e-5,1.4962173650870196e-5,3.16609163838319e-5,1.1285787071879903e-5
t399,1.1434466547252548e-5,1.0022896217973052e-5,1.4897801876283786e-5,3.157947024501442e-5,1.1434466547252548e-5
